Run ID,Ruleset,Shoe ID,Rounds,Counter Net,Basic Net,Max Bet Opportunities,Max Bets Placed,TC-4 Freq,TC-4 Wins,TC-4 Losses,TC-4 WinRate,TC-3 Freq,TC-3 Wins,TC-3 Losses,TC-3 WinRate,TC-2 Freq,TC-2 Wins,TC-2 Losses,TC-2 WinRate,TC-1 Freq,TC-1 Wins,TC-1 Losses,TC-1 WinRate,TC+0 Freq,TC+0 Wins,TC+0 Losses,TC+0 WinRate,TC+1 Freq,TC+1 Wins,TC+1 Losses,TC+1 WinRate,TC+2 Freq,TC+2 Wins,TC+2 Losses,TC+2 WinRate,TC+3 Freq,TC+3 Wins,TC+3 Losses,TC+3 WinRate,TC+4 Freq,TC+4 Wins,TC+4 Losses,TC+4 WinRate
1,FullHiLoRules,130,13,-190.0,-14.0,5,5,0,0,0,,0,0,0,,0,0,0,,3,2,1,0.6667,4,1,3,0.25,0,0,0,,0,0,0,,1,0,1,0.0,5,1,3,0.25
1,FullHiLoRules,131,13,95.0,12.0,0,0,0,0,0,,1,0,1,0.0,3,1,2,0.3333,2,1,1,0.5,6,2,1,0.6667,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,
1,FullHiLoRules,132,13,-70.0,51.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,4,1,0.8,2,1,1,0.5,3,1,1,0.5,1,1,0,1.0,3,1,2,0.3333
1,FullHiLoRules,133,13,130.0,11.0,1,1,0,0,0,,0,0,0,,2,1,1,0.5,1,1,0,1.0,4,0,3,0.0,2,1,1,0.5,2,1,1,0.5,1,1,0,1.0,1,1,0,1.0
1,FullHiLoRules,134,12,85.0,43.0,0,0,0,0,0,,0,0,0,,4,3,1,0.75,5,2,2,0.5,2,2,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,135,13,130.0,11.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,5,2,3,0.4,2,2,0,1.0,4,2,1,0.6667,1,1,0,1.0,0,0,0,
1,FullHiLoRules,136,12,-45.0,0.0,0,0,0,0,0,,0,0,0,,0,0,0,,4,1,0,1.0,6,3,2,0.6,1,0,1,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,137,13,-45.0,-13.0,0,0,0,0,0,,2,0,1,0.0,4,2,1,0.6667,3,0,3,0.0,2,0,1,0.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,138,13,-40.0,13.0,0,0,3,2,0,1.0,1,1,0,1.0,2,0,1,0.0,2,0,2,0.0,4,2,2,0.5,0,0,0,,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,139,13,-60.0,32.0,0,0,0,0,0,,0,0,0,,0,0,0,,4,3,0,1.0,4,3,1,0.75,2,1,1,0.5,2,0,1,0.0,1,0,1,0.0,0,0,0,
1,FullHiLoRules,140,13,-5.0,-44.0,0,0,2,1,1,0.5,2,0,1,0.0,1,0,1,0.0,3,1,2,0.3333,5,4,1,0.8,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,141,13,80.0,30.0,0,0,0,0,0,,1,0,1,0.0,3,2,1,0.6667,0,0,0,,8,7,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,142,13,-50.0,-14.0,0,0,5,1,3,0.25,2,0,2,0.0,0,0,0,,1,0,0,,5,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,143,13,-30.0,-47.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,1,5,0.1667,5,2,3,0.4,2,1,1,0.5,0,0,0,,0,0,0,
1,FullHiLoRules,144,13,-35.0,-4.0,0,0,0,0,0,,0,0,0,,7,1,5,0.1667,3,1,2,0.3333,2,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,145,13,-105.0,-34.0,0,0,2,0,2,0.0,3,3,1,0.75,0,0,0,,1,1,0,1.0,2,1,1,0.5,2,0,2,0.0,3,0,2,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,146,13,-50.0,-28.0,0,0,0,0,0,,1,1,0,1.0,5,1,3,0.25,3,1,2,0.3333,3,1,2,0.3333,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,147,13,20.0,-2.0,0,0,2,1,1,0.5,4,3,0,1.0,0,0,0,,6,2,4,0.3333,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,148,12,0.0,10.0,0,0,5,2,4,0.3333,1,1,0,1.0,0,0,0,,0,0,0,,6,4,2,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,149,13,35.0,23.0,0,0,5,2,2,0.5,3,1,2,0.3333,2,1,1,0.5,2,2,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,150,13,-20.0,-53.0,0,0,1,0,1,0.0,3,1,2,0.3333,2,0,1,0.0,2,2,0,1.0,3,0,2,0.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,151,12,-25.0,34.0,0,0,0,0,0,,3,3,0,1.0,4,0,6,0.0,3,2,0,1.0,1,0,2,0.0,1,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,152,13,-100.0,-18.0,2,2,0,0,0,,1,0,0,,1,0,1,0.0,4,2,2,0.5,3,2,2,0.5,2,1,1,0.5,0,0,0,,0,0,0,,2,0,1,0.0
1,FullHiLoRules,153,12,5.0,-31.0,0,0,4,1,2,0.3333,3,1,1,0.5,2,2,0,1.0,2,1,1,0.5,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,154,12,80.0,64.0,0,0,0,0,0,,0,0,0,,0,0,0,,4,2,2,0.5,5,5,0,1.0,0,0,0,,1,0,1,0.0,2,1,0,1.0,0,0,0,
1,FullHiLoRules,155,13,200.0,23.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,1,1,0.5,3,2,1,0.6667,2,2,1,0.6667,3,1,1,0.5,3,2,1,0.6667
1,FullHiLoRules,156,13,60.0,9.0,0,0,1,0,0,,0,0,0,,2,1,1,0.5,1,0,0,,5,4,1,0.8,2,2,0,1.0,1,1,0,1.0,1,0,1,0.0,0,0,0,
1,FullHiLoRules,157,13,10.0,35.0,0,0,4,2,2,0.5,4,1,3,0.25,3,1,0,1.0,0,0,0,,2,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,158,13,55.0,37.0,0,0,1,1,0,1.0,0,0,0,,4,2,2,0.5,5,3,1,0.75,3,3,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,159,14,60.0,-23.0,0,0,1,0,0,,1,0,1,0.0,2,1,1,0.5,5,0,5,0.0,2,1,1,0.5,2,2,0,1.0,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,160,12,-150.0,45.0,7,7,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,0,2,0.0,0,0,0,,2,0,2,0.0,1,0,0,,7,3,3,0.5
1,FullHiLoRules,161,14,40.0,13.0,0,0,1,1,0,1.0,0,0,0,,2,1,1,0.5,4,2,2,0.5,5,1,2,0.3333,2,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,162,12,-90.0,13.0,0,0,1,0,0,,4,0,4,0.0,1,1,0,1.0,4,0,3,0.0,2,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,163,13,-55.0,-39.0,2,2,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,5,1,2,0.3333,1,1,0,1.0,3,0,2,0.0,1,1,0,1.0,2,1,1,0.5
1,FullHiLoRules,164,13,-30.0,-61.0,0,0,3,2,0,1.0,1,0,1,0.0,5,1,2,0.3333,2,0,1,0.0,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,165,13,75.0,-43.0,0,0,0,0,0,,1,0,0,,1,0,1,0.0,0,0,0,,2,1,1,0.5,3,1,2,0.3333,5,3,2,0.6,1,1,0,1.0,0,0,0,
1,FullHiLoRules,166,13,15.0,22.0,0,0,0,0,0,,0,0,0,,5,2,1,0.6667,3,2,0,1.0,4,2,2,0.5,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,167,13,35.0,13.0,0,0,0,0,0,,2,0,2,0.0,2,2,0,1.0,1,1,0,1.0,8,4,3,0.5714,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,168,13,35.0,33.0,1,1,0,0,0,,0,0,0,,2,0,0,,2,1,1,0.5,4,1,3,0.25,0,0,0,,3,1,2,0.3333,1,1,0,1.0,1,1,0,1.0
1,FullHiLoRules,169,13,-40.0,-20.0,2,2,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,2,1,0,1.0,5,1,4,0.2,2,1,1,0.5,1,0,1,0.0,2,1,0,1.0
1,FullHiLoRules,170,12,-5.0,-13.0,0,0,0,0,0,,0,0,0,,2,0,2,0.0,6,1,4,0.2,3,2,1,0.6667,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,171,13,-230.0,-14.0,9,9,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,1,0,1,0.0,2,1,1,0.5,0,0,0,,9,2,4,0.3333
1,FullHiLoRules,172,13,45.0,22.0,0,0,6,3,2,0.6,0,0,0,,4,2,2,0.5,1,1,0,1.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,173,13,-80.0,0.0,5,5,0,0,0,,0,0,0,,1,0,1,0.0,3,2,1,0.6667,2,0,2,0.0,0,0,0,,0,0,0,,2,1,1,0.5,5,2,2,0.5
1,FullHiLoRules,174,13,70.0,36.0,0,0,0,0,0,,0,0,0,,2,1,1,0.5,3,2,1,0.6667,5,3,2,0.6,3,2,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,175,12,45.0,29.0,4,4,0,0,0,,0,0,0,,2,2,0,1.0,1,1,0,1.0,3,0,2,0.0,1,1,0,1.0,0,0,0,,1,0,0,,4,2,2,0.5
1,FullHiLoRules,176,13,50.0,13.0,0,0,0,0,0,,3,3,0,1.0,3,3,1,0.75,1,0,1,0.0,6,3,2,0.6,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,177,13,-80.0,-5.0,3,3,0,0,0,,0,0,0,,1,0,1,0.0,2,1,1,0.5,2,1,1,0.5,3,2,0,1.0,1,0,0,,1,0,1,0.0,3,1,1,0.5
1,FullHiLoRules,178,12,200.0,12.0,5,5,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,1,1,0.5,1,0,0,,3,2,1,0.6667,1,0,1,0.0,5,3,1,0.75
1,FullHiLoRules,179,14,120.0,-32.0,0,0,0,0,0,,0,0,0,,2,0,1,0.0,5,1,4,0.2,3,2,0,1.0,2,2,0,1.0,0,0,0,,2,1,0,1.0,0,0,0,
1,FullHiLoRules,180,13,210.0,60.0,0,0,0,0,0,,0,0,0,,0,0,0,,2,2,0,1.0,5,4,1,0.8,5,4,1,0.8,1,2,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,181,12,5.0,35.0,0,0,0,0,0,,0,0,0,,2,1,0,1.0,1,1,0,1.0,5,1,2,0.3333,1,1,0,1.0,3,1,2,0.3333,0,0,0,,0,0,0,
1,FullHiLoRules,182,13,270.0,13.0,1,1,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,5,3,2,0.6,3,3,0,1.0,2,1,1,0.5,1,1,0,1.0,1,1,0,1.0
1,FullHiLoRules,183,14,20.0,13.0,1,1,2,0,0,,0,0,0,,1,0,1,0.0,0,0,0,,3,2,0,1.0,3,1,2,0.3333,2,0,1,0.0,2,1,1,0.5,1,1,0,1.0
1,FullHiLoRules,184,12,5.0,9.0,0,0,0,0,0,,0,0,0,,2,2,0,1.0,2,1,1,0.5,4,1,6,0.1429,4,3,1,0.75,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,185,13,10.0,41.0,0,0,4,2,1,0.6667,2,0,2,0.0,2,1,1,0.5,3,2,1,0.6667,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,186,13,30.0,-39.0,0,0,1,0,1,0.0,0,0,0,,5,1,2,0.3333,2,2,0,1.0,4,2,1,0.6667,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,187,13,-25.0,-29.0,0,0,3,0,2,0.0,2,0,2,0.0,3,2,1,0.6667,2,1,0,1.0,3,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,188,13,-70.0,1.0,0,0,0,0,0,,0,0,0,,2,3,0,1.0,2,1,1,0.5,6,1,5,0.1667,2,1,1,0.5,0,0,0,,1,0,1,0.0,0,0,0,
1,FullHiLoRules,189,13,-50.0,-15.0,0,0,0,0,0,,1,0,1,0.0,1,0,1,0.0,2,1,0,1.0,5,0,5,0.0,4,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,190,13,20.0,4.0,0,0,4,2,2,0.5,3,1,0,1.0,3,2,1,0.6667,1,0,1,0.0,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,191,13,-40.0,5.0,0,0,1,1,0,1.0,0,0,0,,1,0,1,0.0,0,0,0,,8,5,3,0.625,2,0,2,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,192,12,-170.0,14.0,4,4,0,0,0,,0,0,0,,0,0,0,,3,2,1,0.6667,2,1,1,0.5,1,0,1,0.0,2,0,2,0.0,0,0,0,,4,1,2,0.3333
1,FullHiLoRules,193,13,-150.0,-37.0,3,3,0,0,0,,0,0,0,,0,0,0,,2,0,1,0.0,2,0,2,0.0,3,1,2,0.3333,2,1,0,1.0,1,0,1,0.0,3,2,1,0.6667
1,FullHiLoRules,194,13,-85.0,34.0,2,2,0,0,0,,0,0,0,,1,1,0,1.0,1,2,0,1.0,5,2,1,0.6667,3,0,3,0.0,0,0,0,,1,0,1,0.0,2,1,1,0.5
1,FullHiLoRules,195,13,-35.0,-23.0,0,0,1,1,0,1.0,2,0,2,0.0,2,1,1,0.5,5,0,3,0.0,3,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,196,13,20.0,16.0,0,0,2,1,1,0.5,2,1,0,1.0,1,1,0,1.0,5,3,2,0.6,2,1,0,1.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,197,12,0.0,7.0,0,0,4,2,2,0.5,2,1,1,0.5,5,1,2,0.3333,0,0,0,,1,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,198,12,-70.0,-4.0,0,0,1,0,1,0.0,0,0,0,,1,0,0,,3,2,1,0.6667,7,0,7,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,199,13,-40.0,-2.0,0,0,1,0,1,0.0,2,1,1,0.5,6,1,2,0.3333,2,1,1,0.5,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,200,13,-15.0,-29.0,0,0,0,0,0,,5,3,2,0.6,2,0,2,0.0,3,0,3,0.0,2,0,2,0.0,0,0,0,,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,201,13,-195.0,-34.0,1,1,0,0,0,,0,0,0,,0,0,0,,2,0,2,0.0,5,1,3,0.25,3,0,2,0.0,0,0,0,,2,1,1,0.5,1,0,1,0.0
1,FullHiLoRules,202,13,-50.0,28.0,0,0,9,3,6,0.3333,1,0,1,0.0,1,0,1,0.0,0,0,0,,2,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,203,13,-170.0,-21.0,1,1,0,0,0,,0,0,0,,1,0,0,,3,0,3,0.0,4,1,3,0.25,1,0,1,0.0,1,1,0,1.0,2,1,1,0.5,1,0,1,0.0
1,FullHiLoRules,204,13,100.0,-4.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,5,2,1,0.6667,1,1,0,1.0,4,2,1,0.6667,2,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,205,12,185.0,33.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,2,0,1,0.0,6,2,4,0.3333,4,5,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,206,13,-30.0,-1.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,5,3,2,0.6,4,2,1,0.6667,3,1,2,0.3333,0,0,0,,0,0,0,
1,FullHiLoRules,207,13,155.0,2.0,3,3,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,2,0,1,0.0,2,2,0,1.0,5,3,2,0.6,0,0,0,,3,2,1,0.6667
1,FullHiLoRules,208,12,-70.0,-11.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,6,3,3,0.5,3,1,1,0.5,1,0,0,,1,0,1,0.0,0,0,0,
1,FullHiLoRules,209,13,-470.0,-2.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,1,1,0,1.0,2,1,1,0.5,4,0,3,0.0,3,1,1,0.5,3,0,3,0.0
1,FullHiLoRules,210,12,85.0,14.0,2,2,0,0,0,,0,0,0,,1,0,0,,3,2,1,0.6667,4,3,0,1.0,0,0,0,,0,0,0,,2,2,0,1.0,2,1,2,0.3333
1,FullHiLoRules,211,12,-55.0,9.0,0,0,0,0,0,,0,0,0,,0,0,0,,1,0,1,0.0,8,5,3,0.625,3,0,3,0.0,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,212,13,230.0,61.0,2,2,0,0,0,,0,0,0,,2,2,0,1.0,5,5,1,0.8333,1,0,1,0.0,1,0,1,0.0,1,1,0,1.0,1,0,0,,2,2,0,1.0
1,FullHiLoRules,213,13,-15.0,-21.0,0,0,5,1,3,0.25,3,1,2,0.3333,3,2,0,1.0,1,0,1,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,214,14,-20.0,-24.0,0,0,0,0,0,,0,0,0,,2,1,1,0.5,3,1,2,0.3333,7,2,3,0.4,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,215,13,10.0,-13.0,0,0,0,0,0,,0,0,0,,5,3,2,0.6,0,0,0,,1,0,0,,4,0,5,0.0,1,1,0,1.0,2,1,1,0.5,0,0,0,
1,FullHiLoRules,216,13,430.0,-7.0,4,4,0,0,0,,0,0,0,,3,1,0,1.0,2,0,1,0.0,3,1,2,0.3333,0,0,0,,0,0,0,,1,1,0,1.0,4,4,0,1.0
1,FullHiLoRules,217,13,40.0,7.0,0,0,6,3,3,0.5,3,1,2,0.3333,1,1,0,1.0,1,1,0,1.0,2,2,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,218,12,-210.0,-65.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,6,1,6,0.1429,3,0,2,0.0,3,0,3,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,219,14,-100.0,-39.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,2,1,1,0.5,3,0,3,0.0,1,1,0,1.0,4,1,3,0.25,3,1,1,0.5,0,0,0,
1,FullHiLoRules,220,12,0.0,17.0,0,0,1,0,0,,1,0,1,0.0,2,0,3,0.0,4,3,1,0.75,4,3,1,0.75,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,221,13,-45.0,-4.0,0,0,0,0,0,,3,1,2,0.3333,0,0,0,,5,1,3,0.25,5,2,3,0.4,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,222,13,-65.0,-20.0,0,0,3,1,2,0.3333,2,0,0,,1,0,1,0.0,2,0,2,0.0,5,2,3,0.4,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,223,13,30.0,-28.0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,,5,3,1,0.75,5,1,4,0.2,3,2,1,0.6667,0,0,0,,0,0,0,
1,FullHiLoRules,224,13,-40.0,1.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,3,0,1,0.0,4,3,1,0.75,4,2,2,0.5,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,225,13,60.0,45.0,3,3,0,0,0,,0,0,0,,0,0,0,,0,0,0,,3,2,1,0.6667,4,3,1,0.75,3,1,1,0.5,0,0,0,,3,1,1,0.5
1,FullHiLoRules,226,12,0.0,21.0,0,0,1,0,1,0.0,3,0,3,0.0,1,0,1,0.0,2,3,0,1.0,3,1,1,0.5,2,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,227,12,10.0,-1.0,0,0,3,2,1,0.6667,3,1,2,0.3333,4,1,2,0.3333,1,0,1,0.0,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,228,13,-85.0,-4.0,0,0,0,0,0,,1,0,0,,1,0,1,0.0,2,1,1,0.5,6,1,5,0.1667,3,1,2,0.3333,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,229,13,200.0,44.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,3,2,1,0.6667,4,3,1,0.75,2,1,1,0.5,3,3,1,0.75,0,0,0,,0,0,0,
1,FullHiLoRules,230,13,10.0,-37.0,2,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,2,1,0.6667,2,1,1,0.5,1,1,0,1.0,4,2,0,1.0,2,0,2,0.0
1,FullHiLoRules,231,12,-50.0,4.0,0,0,1,1,0,1.0,2,1,1,0.5,2,0,2,0.0,3,0,2,0.0,4,1,3,0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,232,13,35.0,-18.0,1,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,8,5,2,0.7143,2,1,1,0.5,2,1,1,0.5,0,0,0,,1,0,0,
1,FullHiLoRules,233,12,125.0,15.0,1,1,0,0,0,,0,0,0,,0,0,0,,0,0,0,,7,2,4,0.3333,3,2,1,0.6667,1,1,0,1.0,0,0,0,,1,1,1,0.5
1,FullHiLoRules,234,13,25.0,18.0,0,0,1,0,1,0.0,2,2,0,1.0,3,1,2,0.3333,1,1,0,1.0,5,3,2,0.6,1,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,235,13,-10.0,-59.0,0,0,0,0,0,,0,0,0,,1,0,1,0.0,6,2,3,0.4,4,1,2,0.3333,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,236,13,50.0,18.0,0,0,0,0,0,,2,2,1,0.6667,0,0,0,,4,2,2,0.5,7,4,3,0.5714,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,237,13,365.0,11.0,2,2,0,0,0,,0,0,0,,0,0,0,,3,2,1,0.6667,4,1,2,0.3333,2,0,0,,0,0,0,,2,2,0,1.0,2,2,0,1.0
1,FullHiLoRules,238,13,30.0,34.0,0,0,5,3,1,0.75,1,1,0,1.0,0,0,0,,3,1,2,0.3333,4,2,2,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,239,13,-15.0,-14.0,0,0,1,1,0,1.0,3,2,1,0.6667,2,0,2,0.0,2,1,1,0.5,5,1,3,0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,240,13,145.0,68.0,0,0,1,0,1,0.0,1,1,0,1.0,0,0,0,,2,2,0,1.0,6,6,0,1.0,3,2,1,0.6667,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,241,13,-110.0,-8.0,0,0,0,0,0,,1,0,1,0.0,2,1,1,0.5,3,1,2,0.3333,5,1,4,0.2,1,0,1,0.0,1,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,242,13,-70.0,-27.0,0,0,2,0,1,0.0,4,3,1,0.75,0,0,0,,2,0,2,0.0,3,2,1,0.6667,1,0,1,0.0,1,0,1,0.0,0,0,0,,0,0,0,
1,FullHiLoRules,243,13,-25.0,30.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,2,0,1,0.0,8,3,3,0.5,2,1,1,0.5,0,0,0,,0,0,0,
1,FullHiLoRules,244,13,-35.0,9.0,0,0,4,1,1,0.5,1,0,1,0.0,1,0,0,,2,1,1,0.5,5,1,3,0.25,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,245,13,-20.0,-22.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,6,1,4,0.2,2,1,1,0.5,1,0,1,0.0,3,2,1,0.6667,0,0,0,
1,FullHiLoRules,246,13,-10.0,14.0,0,0,5,3,2,0.6,2,1,1,0.5,2,0,2,0.0,3,1,1,0.5,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,247,13,-25.0,-30.0,0,0,5,0,4,0.0,2,0,1,0.0,4,3,0,1.0,1,0,0,,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,248,13,5.0,4.0,0,0,2,2,0,1.0,2,2,0,1.0,3,1,2,0.3333,0,0,0,,6,2,4,0.3333,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,249,13,-40.0,-31.0,0,0,2,0,1,0.0,2,0,2,0.0,5,1,3,0.25,2,1,1,0.5,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,250,13,0.0,17.0,0,0,5,3,2,0.6,2,1,1,0.5,4,3,2,0.6,0,0,0,,2,1,1,0.5,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,251,13,15.0,39.0,0,0,1,1,0,1.0,3,1,2,0.3333,5,2,2,0.5,3,2,1,0.6667,1,1,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,252,13,20.0,-3.0,0,0,2,1,1,0.5,1,0,1,0.0,0,0,0,,7,3,4,0.4286,3,3,0,1.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,253,13,45.0,-19.0,0,0,0,0,0,,0,0,0,,1,1,0,1.0,0,0,0,,4,2,1,0.6667,7,2,4,0.3333,1,1,0,1.0,0,0,0,,0,0,0,
1,FullHiLoRules,254,13,-75.0,8.0,0,0,5,1,4,0.2,3,1,2,0.3333,1,0,1,0.0,3,0,2,0.0,1,0,1,0.0,0,0,0,,0,0,0,,0,0,0,,0,0,0,
1,FullHiLoRules,255,13,-20.0,-1.0,2,2,0,0,0,,0,0,0,,0,0,0,,0,0,0,,4,2,2,0.5,1,1,0,1.0,2,1,1,0.5,4,0,4,0.0,2,2,0,1.0
1,FullHiLoRules,256,13,50.0,-10.0,0,0,0,0,0,,0,0,0,,3,1,2,0.3333,3,2,2,0.5,4,1,3,0.25,2,1,0,1.0,0,0,0,,1,1,0,1.0,0,0,0,
1,FullHiLoRules,257,13,50.0,37.0,0,0,0,0,0,,0,0,0,,3,2,1,0.6667,3,3,0,1.0,5,4,1,0.8,2,0,2,0.0,0,0,0,,0,0,0,,0,0,0,
